sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:29:58.692645+00:00;P0;13.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:30:11.272835+00:00;humidity;63.70
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:30:11.272835+00:00;temperature;30.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:32:48.982813+00:00;P2;27.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:32:48.982813+00:00;P1;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:32:48.982813+00:00;P0;13.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:33:01.603087+00:00;humidity;64.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:33:01.603087+00:00;temperature;30.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:35:39.142801+00:00;P2;25.60
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:35:39.142801+00:00;P1;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:35:39.142801+00:00;P0;17.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:35:51.632787+00:00;humidity;64.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:35:51.632787+00:00;temperature;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:38:55.649070+00:00;P2;15.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:38:55.649070+00:00;P1;15.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:38:55.649070+00:00;P0;11.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:41:28.069148+00:00;P2;17.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:41:28.069148+00:00;P1;18.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:41:28.069148+00:00;P0;9.25
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:41:40.587599+00:00;humidity;64.80
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:41:40.587599+00:00;temperature;29.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:44:19.621050+00:00;P2;21.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:44:19.621050+00:00;P1;21.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:44:19.621050+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:44:31.995541+00:00;humidity;65.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:44:31.995541+00:00;temperature;29.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:47:13.152702+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:47:13.152702+00:00;P1;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:47:13.152702+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:47:28.852706+00:00;humidity;65.60
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:47:28.852706+00:00;temperature;29.70
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:50:06.482851+00:00;P2;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:50:06.482851+00:00;P1;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:50:06.482851+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:50:19.058750+00:00;humidity;66.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:50:19.058750+00:00;temperature;29.60
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:52:56.579640+00:00;P2;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:52:56.579640+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:52:56.579640+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:53:09.012671+00:00;humidity;66.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:53:09.012671+00:00;temperature;29.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:55:46.642743+00:00;P2;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:55:46.642743+00:00;P1;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:55:46.642743+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:55:59.233782+00:00;humidity;66.70
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:55:59.233782+00:00;temperature;29.40
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:58:36.752773+00:00;P2;26.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:58:36.752773+00:00;P1;26.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T17:58:36.752773+00:00;P0;13.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:58:49.462730+00:00;humidity;67.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T17:58:49.462730+00:00;temperature;29.40
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:01:27.002030+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:01:27.002030+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:01:27.002030+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:01:39.464039+00:00;humidity;67.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:01:39.464039+00:00;temperature;29.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:04:16.859060+00:00;P2;20.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:04:16.859060+00:00;P1;20.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:04:16.859060+00:00;P0;13.75
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:04:29.301198+00:00;humidity;67.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:04:29.301198+00:00;temperature;29.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:07:33.836581+00:00;P2;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:07:33.836581+00:00;P1;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:07:33.836581+00:00;P0;12.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:10:05.582992+00:00;P2;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:10:05.582992+00:00;P1;26.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:10:05.582992+00:00;P0;15.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:10:47.837994+00:00;humidity;68.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:10:47.837994+00:00;temperature;29.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:13:05.880699+00:00;P2;21.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:13:05.880699+00:00;P1;22.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:13:05.880699+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:13:18.582576+00:00;humidity;68.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:13:18.582576+00:00;temperature;29.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:15:56.302566+00:00;P2;17.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:15:56.302566+00:00;P1;18.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:15:56.302566+00:00;P0;12.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:16:08.862429+00:00;humidity;68.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:16:08.862429+00:00;temperature;29.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:18:46.446424+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:18:46.446424+00:00;P1;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:18:46.446424+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:18:59.002651+00:00;humidity;69.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:18:59.002651+00:00;temperature;29.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:21:36.552466+00:00;P2;16.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:21:36.552466+00:00;P1;16.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:21:36.552466+00:00;P0;11.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:21:49.055681+00:00;humidity;69.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:21:49.055681+00:00;temperature;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:24:26.472272+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:24:26.472272+00:00;P1;25.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:24:26.472272+00:00;P0;15.33
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:24:39.152419+00:00;humidity;69.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:24:39.152419+00:00;temperature;28.90
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:28:13.182448+00:00;P2;20.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:28:13.182448+00:00;P1;22.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:28:13.182448+00:00;P0;15.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:30:15.659569+00:00;P2;18.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:30:15.659569+00:00;P1;19.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:30:15.659569+00:00;P0;13.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:30:28.122477+00:00;humidity;70.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:30:28.122477+00:00;temperature;28.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:33:12.028006+00:00;P2;17.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:33:12.028006+00:00;P1;17.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:33:12.028006+00:00;P0;11.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:33:24.512145+00:00;humidity;70.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:33:24.512145+00:00;temperature;28.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:36:03.702191+00:00;P2;21.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:36:03.702191+00:00;P1;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:36:03.702191+00:00;P0;15.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:36:34.172342+00:00;humidity;70.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:36:34.172342+00:00;temperature;28.70
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:39:38.572368+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:39:38.572368+00:00;P1;35.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:39:38.572368+00:00;P0;17.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:42:03.112987+00:00;P2;36.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:42:03.112987+00:00;P1;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:42:03.112987+00:00;P0;21.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:42:15.685020+00:00;humidity;71.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:42:15.685020+00:00;temperature;28.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:45:11.505694+00:00;P2;29.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:45:11.505694+00:00;P1;30.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:45:11.505694+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:45:15.542802+00:00;humidity;71.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:45:15.542802+00:00;temperature;28.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:47:53.059858+00:00;P2;31.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:47:53.059858+00:00;P1;33.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:47:53.059858+00:00;P0;17.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:49:45.822978+00:00;humidity;71.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:49:45.822978+00:00;temperature;28.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:50:53.433256+00:00;P2;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:50:53.433256+00:00;P1;21.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:50:53.433256+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:51:14.952896+00:00;humidity;71.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:51:14.952896+00:00;temperature;28.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:54:04.083006+00:00;P2;25.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:54:04.083006+00:00;P1;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:54:04.083006+00:00;P0;15.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:54:16.552840+00:00;humidity;71.70
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:54:16.552840+00:00;temperature;28.40
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:56:54.066002+00:00;P2;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:56:54.066002+00:00;P1;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:56:54.066002+00:00;P0;15.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:57:06.399626+00:00;humidity;72.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T18:57:06.399626+00:00;temperature;28.40
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:59:45.458505+00:00;P2;20.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:59:45.458505+00:00;P1;21.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T18:59:45.458505+00:00;P0;14.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:00:03.830445+00:00;humidity;72.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:00:03.830445+00:00;temperature;28.40
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:02:47.538818+00:00;P2;29.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:02:47.538818+00:00;P1;32.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:02:47.538818+00:00;P0;18.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:03:06.412132+00:00;humidity;72.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:03:06.412132+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:05:43.802874+00:00;P2;28.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:05:43.802874+00:00;P1;28.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:05:43.802874+00:00;P0;17.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:05:56.180667+00:00;humidity;72.60
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:05:56.180667+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:09:20.930758+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:09:20.930758+00:00;P1;34.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:09:20.930758+00:00;P0;17.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:11:32.532559+00:00;P2;28.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:11:32.532559+00:00;P1;33.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:11:32.532559+00:00;P0;17.75
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:12:03.242891+00:00;humidity;73.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:12:03.242891+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:14:34.662432+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:14:34.662432+00:00;P1;31.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:14:34.662432+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:14:48.022492+00:00;humidity;72.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:14:48.022492+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:17:25.692216+00:00;P2;27.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:17:25.692216+00:00;P1;28.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:17:25.692216+00:00;P0;16.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:17:38.231328+00:00;humidity;73.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:17:38.231328+00:00;temperature;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:20:15.764786+00:00;P2;33.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:20:15.764786+00:00;P1;38.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:20:15.764786+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:20:34.303249+00:00;humidity;73.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:20:34.303249+00:00;temperature;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:23:18.262083+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:23:18.262083+00:00;P1;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:23:18.262083+00:00;P0;20.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:23:30.868584+00:00;humidity;73.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:23:30.868584+00:00;temperature;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:26:08.422071+00:00;P2;32.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:26:08.422071+00:00;P1;36.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:26:08.422071+00:00;P0;21.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:26:23.140216+00:00;humidity;74.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:26:23.140216+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:29:53.001703+00:00;P2;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:29:53.001703+00:00;P1;32.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:29:53.001703+00:00;P0;19.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:31:59.481721+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:31:59.481721+00:00;P1;33.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:31:59.481721+00:00;P0;19.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:32:12.101935+00:00;humidity;76.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:32:12.101935+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:35:07.934422+00:00;P2;26.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:35:07.934422+00:00;P1;29.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:35:07.934422+00:00;P0;18.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:35:12.501471+00:00;humidity;76.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:35:12.501471+00:00;temperature;28.30
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:38:18.449056+00:00;P2;25.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:38:18.449056+00:00;P1;27.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:38:18.449056+00:00;P0;17.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:40:48.961514+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:40:48.961514+00:00;P1;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:40:48.961514+00:00;P0;18.33
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:41:01.662142+00:00;humidity;77.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:41:01.662142+00:00;temperature;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:43:39.248753+00:00;P2;30.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:43:39.248753+00:00;P1;32.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:43:39.248753+00:00;P0;18.67
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:43:51.791547+00:00;humidity;77.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:43:51.791547+00:00;temperature;28.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:46:35.721652+00:00;P2;34.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:46:35.721652+00:00;P1;39.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:46:35.721652+00:00;P0;22.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:48:11.021408+00:00;humidity;77.80
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:48:11.021408+00:00;temperature;28.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:49:47.111472+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:49:47.111472+00:00;P1;34.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:49:47.111472+00:00;P0;20.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:50:00.243186+00:00;humidity;78.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:50:00.243186+00:00;temperature;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:52:44.078425+00:00;P2;29.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:52:44.078425+00:00;P1;32.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:52:44.078425+00:00;P0;17.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:52:56.621325+00:00;humidity;78.50
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:52:56.621325+00:00;temperature;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:55:34.257914+00:00;P2;36.67
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:55:34.257914+00:00;P1;47.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:55:34.257914+00:00;P0;22.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:55:46.737763+00:00;humidity;78.90
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:55:46.737763+00:00;temperature;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:58:25.895731+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:58:25.895731+00:00;P1;38.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T19:58:25.895731+00:00;P0;20.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:58:44.311385+00:00;humidity;78.60
4842;DHT22;3620;6.679;-1.574;2023-10-23T19:58:44.311385+00:00;temperature;28.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:01:23.415543+00:00;P2;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:01:23.415543+00:00;P1;36.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:01:23.415543+00:00;P0;20.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:01:41.911488+00:00;humidity;79.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:01:41.911488+00:00;temperature;28.20
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:04:20.021373+00:00;P2;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:04:20.021373+00:00;P1;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:04:20.021373+00:00;P0;17.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:04:33.022471+00:00;humidity;79.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:04:33.022471+00:00;temperature;28.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:07:50.751154+00:00;P2;24.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:07:50.751154+00:00;P1;24.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:07:50.751154+00:00;P0;15.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:10:09.563052+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:10:09.563052+00:00;P1;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:10:09.563052+00:00;P0;17.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:10:22.401387+00:00;humidity;80.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:10:22.401387+00:00;temperature;28.10
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:13:00.002065+00:00;P2;26.50
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:13:00.002065+00:00;P1;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:13:00.002065+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:13:12.617509+00:00;humidity;80.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:13:12.617509+00:00;temperature;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:15:50.042195+00:00;P2;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:15:50.042195+00:00;P1;22.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:15:50.042195+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:16:02.552830+00:00;humidity;80.30
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:16:02.552830+00:00;temperature;28.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:18:40.042218+00:00;P2;23.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:18:40.042218+00:00;P1;24.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:18:40.042218+00:00;P0;13.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:18:52.617612+00:00;humidity;80.20
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:18:52.617612+00:00;temperature;27.90
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:21:30.148966+00:00;P2;24.25
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:21:30.148966+00:00;P1;27.75
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:21:30.148966+00:00;P0;16.25
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:21:42.682277+00:00;humidity;80.40
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:21:42.682277+00:00;temperature;27.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:24:38.518236+00:00;P2;26.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:24:38.518236+00:00;P1;26.33
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:24:38.518236+00:00;P0;15.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:24:43.142698+00:00;humidity;80.10
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:24:43.142698+00:00;temperature;27.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:27:20.532473+00:00;P2;30.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:27:20.532473+00:00;P1;32.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:27:20.532473+00:00;P0;16.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:27:33.035628+00:00;humidity;80.00
4842;DHT22;3620;6.679;-1.574;2023-10-23T20:27:33.035628+00:00;temperature;27.80
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:30:16.912027+00:00;P2;29.00
4841;pms5003;3620;6.679;-1.574;2023-10-23T20:30:16.912027+00:00;P1;30.00
